month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202201,23180,"frankfort, ky",465,229000,-0.0039,0.1456,96,-0.1579,-0.1795,70,0.2613,0.0938,56,-0.2222,-0.125,0,,-1,20,0.25,-0.375,127,-0.1806,-0.1119,136,-0.002,0.1744,1672,-0.0268,-0.058,277592,-0.0132,0.0137,229,-0.1423,-0.1192,1.3229,-0.0367,0.1007,0
202201,25980,"hinesville, ga",466,292560,0.0175,0.4236,159,-0.287,-0.5254,38,0.2667,-0.1364,184,-0.08,-0.2203,32,1,0.1429,20,-0.2857,-0.4444,111,-0.1048,-0.0976,129,0.007,0.2504,2237,0.0127,0.1543,300619,-0.0344,0.3788,278,-0.208,-0.3983,0.6981,0.1421,0.3309,1
202201,39020,"portsmouth, oh",467,160000,3.00E-04,0.2355,59,-0.1571,-0.3918,63,0.1351,-0.3571,20,0,-0.1667,0,,,12,0,-0.4,33,-0.1538,0.375,101,-0.0295,0.2021,1485,-0.0294,0.0199,197433,0.0328,-0.0222,95,-0.1121,-0.2083,0.5593,0.0022,0.3119,0
202201,34340,"mount airy, nc",468,227000,0.0685,-0.0884,55,-0.2361,-0.2143,57,0.2667,-0.4184,44,0,0.375,0,,,12,-0.5,0.5,76,-0.2165,-0.2083,186,-0.0061,0.3191,2056,0,-0.1405,315858,0.0062,-0.1794,131,-0.2294,-0.2012,1.3818,0.0346,0.0104,0
202201,24060,"glenwood springs, co",469,933673,0.0386,0.2205,482,-0.1408,-0.4356,102,0.0251,-0.0286,88,-0.2414,-0.3714,12,2,-0.4,20,-0.1667,-0.6429,11,-0.4211,-0.2143,450,0.0413,0.0615,1925,-0.0098,0.0554,3133489,-0.0352,0.02,492,-0.1517,-0.4332,0.0228,-0.011,0.0064,0
202201,17060,"chillicothe, oh",470,159900,0.0664,-0.0303,50,-0.3056,-0.4186,58,0.1262,-0.2658,44,-0.0833,0.2222,0,,,8,-0.7143,-0.6667,71,-0.0139,0.2679,105,-0.0079,-0.0137,1457,0.0108,-0.0306,273611,0.128,0.2394,121,-0.1655,-0.1357,1.42,0.42,0.7688,0
202201,31940,"marinette, wi-mi",471,159900,-0.0303,0.0323,95,-0.1667,-0.2857,77,0.0621,-0.2143,40,0.6667,-0.2308,0,,,4,-0.6667,-0.8889,58,-0.3333,-0.2267,109,0.0462,0.2032,1531,0.002,-0.0431,290145,0.0589,0.2262,152,-0.2438,-0.2512,0.6105,-0.1526,0.0466,0
202201,32300,"martinsville, va",472,209000,0.1647,0.6868,79,-0.2818,-0.3305,71,-0.2935,-0.1932,40,0,-0.0909,8,,,8,-0.6667,-0.7143,107,-0.1008,-0.1157,100,0.1438,0.3473,1836,0.1175,0.3114,345275,0.0824,0.5299,191,-0.1659,-0.2008,1.3544,0.2726,0.329,1
202201,44620,"stevens point, wi",473,325000,0.1113,0.3,50,-0.1379,0.087,104,0.3419,0.3506,16,-0.4286,-0.5,0,,,4,-0.5,-0.5,38,-0.3214,-0.3448,141,0.0988,0.1231,2090,0.0165,0.1458,413199,0.2819,0.379,88,-0.2281,-0.1698,0.76,-0.2055,-0.5009,1
202201,37260,"palatka, fl",474,275000,-0.0194,0.2222,189,-0.078,0.1317,71,0.029,-0.2198,92,0.2778,0.2105,4,,,44,-0.1538,0.5714,156,-0.0127,0.2188,170,0.0133,0.4642,1700,0.0071,-0.0341,516528,-0.0284,0.6016,345,-0.0522,0.1577,0.8254,0.0547,0.0589,0
202201,32100,"marquette, mi",475,159000,-0.0182,-0.1609,60,-0.1667,-0.469,87,0.1373,-0.365,24,-0.25,0,0,,,4,0,-0.6667,79,-0.2178,0.0972,138,-0.0833,-0.0053,1316,0,-0.0836,460142,0.0762,0.2781,139,-0.2011,-0.2527,1.3167,-0.0861,0.6795,1
202201,35900,"north wilkesboro, nc",476,269900,0.0284,-0.3251,57,-0.2875,-0.2692,75,0.1905,-0.3119,24,-0.25,-0.1429,0,,,12,2,0,61,-0.2469,-0.1286,149,0.0064,-0.3205,2272,0.0572,-0.233,423564,0.0246,-0.129,118,-0.2716,-0.1862,1.0702,0.0577,0.1727,1
202201,10140,"aberdeen, wa",477,389000,0.0124,0.3943,134,-0.1184,0.4725,58,0.0741,-0.1343,68,-0.15,-0.0556,4,0,0,32,0.6,0.6,137,-0.1218,-0.3251,300,0.0877,0.5376,1416,-0.0535,-0.0167,421618,-0.01,0.1179,274,-0.1218,-0.0648,1.0224,-0.0039,-1.2084,1
202201,24620,"greeneville, tn",478,324900,0.1529,0.4132,80,-0.1919,-0.3388,65,0.2264,0,36,-0.1818,0,0,,,16,-0.6364,-0.3333,73,-0.1978,-0.0641,153,0.0462,0.1893,2110,0.1775,0.1722,414778,0.0437,0.2447,150,-0.2228,-0.2462,0.9125,-0.0067,0.2679,1
202201,26660,"huntsville, tx",479,249900,0.0068,0.2377,157,-0.0309,0.0129,53,0.0928,-0.4176,88,0.5714,0.8333,12,2,,28,-0.125,-0.3,128,-0.0519,0.1034,150,0.0413,0.2787,1744,0.0247,-0.0433,318579,0.0223,0.2061,288,-0.0432,0.0435,0.8153,-0.018,0.0669,1
